0	121.2050823	31.2905366	0	0	33.0625
1	121.2050829	31.2905375	0	0	33.1174
2	121.2050837	31.2905385	0	0	33.1943
3	121.2050844	31.2905394	0	0	33.2382
4	121.2050852	31.2905404	0	0	33.2602
5	121.2050861	31.2905416	0	0	33.2932
6	121.2050867	31.2905424	0	0	33.3151
7	121.2050879	31.2905438	0	0	33.3591
8	121.2050890	31.2905453	0	0	33.403
9	121.2050896	31.2905461	0	0	33.447
10	121.2050906	31.2905473	0	0	33.4799
11	121.2050912	31.2905482	0	0	33.5129
12	121.2050919	31.2905490	0	0	33.5458
13	121.2050926	31.2905498	0	0	33.5898
14	121.2050933	31.2905508	0	0	33.6008
15	121.2050941	31.2905517	0	0	33.6118
16	121.2050949	31.2905528	0	0	33.6447
17	121.2050964	31.2905547	0	0	33.6667
18	121.2050972	31.2905557	0	0	33.6667
19	121.2050981	31.2905568	0	0	33.6777
20	121.2050989	31.2905579	0	0	33.6667
21	121.2050999	31.2905591	0	0	33.6557
22	121.2051009	31.2905603	0	0	33.6447
23	121.2051018	31.2905615	0	0	33.6447
24	121.2051029	31.2905629	0	0	33.6557
25	121.2051040	31.2905643	0	0	33.6447
26	121.2051051	31.2905657	0	0	33.6557
27	121.2051063	31.2905672	0	0	33.6887
28	121.2051074	31.2905686	0	0	33.6997
29	121.2051086	31.2905701	0	0	33.6887
30	121.2051098	31.2905717	0	0	33.7106
31	121.2051112	31.2905733	0	0	33.7216
32	121.2051125	31.2905750	0	0	33.7326
33	121.2051139	31.2905767	0	0	33.7546
34	121.2051153	31.2905785	0	0	33.7546
35	121.2051167	31.2905803	0	0	33.7656
36	121.2051182	31.2905822	0	0	33.7656
37	121.2051197	31.2905841	0	0	33.7766
38	121.2051212	31.2905860	0	0	33.7766
39	121.2051228	31.2905880	0	0	33.7766
40	121.2051244	31.2905900	0	0	33.7875
41	121.2051260	31.2905920	0	0	33.7985
42	121.2051277	31.2905941	0	0	33.7985
43	121.2051294	31.2905963	0	0	33.7766
44	121.2051311	31.2905985	0	0	33.7656
45	121.2051330	31.2906010	0	0	33.7326
46	121.2051347	31.2906030	0	0	33.6997
47	121.2051365	31.2906053	0	0	33.6777
48	121.2051383	31.2906076	0	0	33.6447
49	121.2051401	31.2906100	0	0	33.5568
50	121.2051420	31.2906124	0	0	33.5129
51	121.2051439	31.2906148	0	0	33.4909
52	121.2051458	31.2906172	0	0	33.4799
53	121.2051477	31.2906197	0	0	33.458
54	121.2051497	31.2906222	0	0	33.436
55	121.2051516	31.2906248	0	0	33.425
56	121.2051536	31.2906273	0	0	33.425
57	121.2051556	31.2906298	0	0	33.425
58	121.2051576	31.2906324	0	0	33.403
59	121.2051595	31.2906349	0	0	33.3481
60	121.2051615	31.2906374	0	0	33.3371
61	121.2051633	31.2906397	0	0	33.3042
62	121.2051654	31.2906424	0	0	33.2602
63	121.2051672	31.2906447	0	0	33.2382
64	121.2051694	31.2906475	0	0	33.1943
65	121.2051714	31.2906501	0	0	33.1723
66	121.2051734	31.2906527	0	0	33.1613
67	121.2051752	31.2906551	0	0	33.1394
68	121.2051775	31.2906580	0	0	33.0954
69	121.2051799	31.2906611	0	0	33.0625
70	121.2051817	31.2906635	0	0	33.0295
71	121.2051835	31.2906658	0	0	33.0075
72	121.2051855	31.2906685	0	0	32.9746
73	121.2051878	31.2906714	0	0	32.9526
74	121.2051896	31.2906737	0	0	32.9196
75	121.2051918	31.2906766	0	0	32.8867
76	121.2051936	31.2906790	0	0	32.8647
77	121.2051956	31.2906816	0	0	32.8318
78	121.2051975	31.2906842	0	0	32.7988
79	121.2051995	31.2906867	0	0	32.7658
80	121.2052015	31.2906893	0	0	32.7329
81	121.2052034	31.2906919	0	0	32.678
82	121.2052054	31.2906945	0	0	32.634
83	121.2052073	31.2906970	0	0	32.6011
84	121.2052093	31.2906996	0	0	32.5461
85	121.2052112	31.2907021	0	0	32.4802
86	121.2052131	31.2907047	0	0	32.4363
87	121.2052152	31.2907075	0	0	32.3923
88	121.2052169	31.2907098	0	0	32.3484
89	121.2052188	31.2907123	0	0	32.3044
90	121.2052207	31.2907148	0	0	32.2605
91	121.2052226	31.2907174	0	0	32.2165
92	121.2052245	31.2907199	0	0	32.2056
93	121.2052264	31.2907224	0	0	32.1946
94	121.2052282	31.2907249	0	0	32.1287
95	121.2052301	31.2907274	0	0	32.0737
96	121.2052319	31.2907299	0	0	32.0627
97	121.2052338	31.2907323	0	0	32.0298
98	121.2052356	31.2907348	0	0	31.9748
99	121.2052374	31.2907373	0	0	31.9309
100	121.2052392	31.2907397	0	0	31.9089
101	121.2052412	31.2907424	0	0	31.865
102	121.2052428	31.2907446	0	0	31.843
103	121.2052444	31.2907467	0	0	31.821
104	121.2052465	31.2907496	0	0	31.7661
105	121.2052482	31.2907519	0	0	31.7332
106	121.2052499	31.2907543	0	0	31.7002
107	121.2052519	31.2907570	0	0	31.6672
108	121.2052535	31.2907592	0	0	31.6563
109	121.2052554	31.2907618	0	0	31.6453
110	121.2052573	31.2907644	0	0	31.6013
111	121.2052588	31.2907665	0	0	31.5684
112	121.2052606	31.2907690	0	0	31.5354
113	121.2052624	31.2907714	0	0	31.5025
114	121.2052642	31.2907740	0	0	31.4805
115	121.2052660	31.2907764	0	0	31.4475
116	121.2052679	31.2907790	0	0	31.4036
117	121.2052697	31.2907815	0	0	31.3816
118	121.2052716	31.2907841	0	0	31.3377
119	121.2052738	31.2907872	0	0	31.2937
120	121.2052753	31.2907893	0	0	31.2608
121	121.2052772	31.2907919	0	0	31.2278
122	121.2052791	31.2907946	0	0	31.1839
123	121.2052812	31.2907975	0	0	31.1399
