0	121.2055145	31.2912619	0	0	202.829
1	121.2055140	31.2912610	0	0	203.279
2	121.2055135	31.2912601	0	0	203.708
3	121.2055130	31.2912591	0	0	204.07
4	121.2055123	31.2912579	0	0	204.455
5	121.2055115	31.2912564	0	0	204.784
6	121.2055107	31.2912548	0	0	204.96
7	121.2055098	31.2912532	0	0	204.872
8	121.2055089	31.2912515	0	0	204.664
9	121.2055083	31.2912505	0	0	204.455
10	121.2055078	31.2912496	0	0	204.312
11	121.2055074	31.2912487	0	0	204.202
12	121.2055068	31.2912477	0	0	204.092
13	121.2055064	31.2912468	0	0	204.015
14	121.2055058	31.2912458	0	0	203.993
15	121.2055052	31.2912447	0	0	204.015
16	121.2055047	31.2912437	0	0	204.048
17	121.2055042	31.2912427	0	0	204.081
18	121.2055037	31.2912417	0	0	204.125
19	121.2055030	31.2912405	0	0	204.169
20	121.2055025	31.2912395	0	0	204.202
21	121.2055019	31.2912384	0	0	204.235
22	121.2055012	31.2912372	0	0	204.29
23	121.2055006	31.2912359	0	0	204.334
24	121.2054998	31.2912346	0	0	204.367
25	121.2054993	31.2912335	0	0	204.378
26	121.2054986	31.2912323	0	0	204.389
27	121.2054981	31.2912313	0	0	204.389
28	121.2054974	31.2912300	0	0	204.4
29	121.2054967	31.2912287	0	0	204.4
30	121.2054959	31.2912272	0	0	204.411
31	121.2054952	31.2912260	0	0	204.411
32	121.2054946	31.2912248	0	0	204.411
33	121.2054940	31.2912237	0	0	204.411
34	121.2054930	31.2912218	0	0	204.411
35	121.2054922	31.2912203	0	0	204.4
36	121.2054914	31.2912190	0	0	204.4
37	121.2054906	31.2912174	0	0	204.411
38	121.2054898	31.2912160	0	0	204.4
39	121.2054889	31.2912143	0	0	204.411
40	121.2054880	31.2912127	0	0	204.422
41	121.2054871	31.2912110	0	0	204.422
42	121.2054863	31.2912093	0	0	204.433
43	121.2054853	31.2912075	0	0	204.444
44	121.2054843	31.2912058	0	0	204.444
45	121.2054834	31.2912040	0	0	204.455
46	121.2054826	31.2912024	0	0	204.488
47	121.2054816	31.2912007	0	0	204.499
48	121.2054804	31.2911985	0	0	204.521
49	121.2054797	31.2911971	0	0	204.532
50	121.2054786	31.2911951	0	0	204.554
51	121.2054776	31.2911932	0	0	204.576
52	121.2054769	31.2911919	0	0	204.576
53	121.2054756	31.2911895	0	0	204.587
54	121.2054747	31.2911880	0	0	204.598
55	121.2054736	31.2911858	0	0	204.598
56	121.2054723	31.2911835	0	0	204.62
57	121.2054712	31.2911815	0	0	204.642
58	121.2054704	31.2911799	0	0	204.631
59	121.2054692	31.2911776	0	0	204.631
60	121.2054680	31.2911756	0	0	204.664
61	121.2054670	31.2911737	0	0	204.697
62	121.2054658	31.2911715	0	0	204.718
63	121.2054647	31.2911694	0	0	204.729
64	121.2054635	31.2911673	0	0	204.751
65	121.2054624	31.2911653	0	0	204.762
66	121.2054613	31.2911632	0	0	204.762
67	121.2054601	31.2911611	0	0	204.773
68	121.2054591	31.2911592	0	0	204.784
69	121.2054578	31.2911569	0	0	204.795
70	121.2054568	31.2911550	0	0	204.806
71	121.2054555	31.2911526	0	0	204.817
72	121.2054544	31.2911507	0	0	204.817
73	121.2054531	31.2911483	0	0	204.817
74	121.2054519	31.2911462	0	0	204.839
75	121.2054508	31.2911440	0	0	204.839
76	121.2054495	31.2911416	0	0	204.85
77	121.2054483	31.2911394	0	0	204.872
78	121.2054472	31.2911375	0	0	204.883
79	121.2054461	31.2911355	0	0	204.894
80	121.2054449	31.2911333	0	0	204.905
81	121.2054437	31.2911310	0	0	204.905
82	121.2054423	31.2911286	0	0	204.949
83	121.2054412	31.2911265	0	0	204.982
84	121.2054398	31.2911241	0	0	205.026
85	121.2054384	31.2911216	0	0	205.026
86	121.2054373	31.2911195	0	0	205.026
87	121.2054360	31.2911172	0	0	205.037
88	121.2054347	31.2911148	0	0	205.048
89	121.2054335	31.2911127	0	0	205.037
90	121.2054324	31.2911107	0	0	205.048
91	121.2054311	31.2911083	0	0	205.07
92	121.2054298	31.2911060	0	0	205.092
93	121.2054286	31.2911038	0	0	205.114
94	121.2054274	31.2911016	0	0	205.136
95	121.2054261	31.2910994	0	0	205.125
96	121.2054250	31.2910974	0	0	205.114
97	121.2054236	31.2910949	0	0	205.125
98	121.2054224	31.2910927	0	0	205.136
99	121.2054213	31.2910907	0	0	205.125
100	121.2054199	31.2910883	0	0	205.136
101	121.2054188	31.2910863	0	0	205.136
102	121.2054176	31.2910841	0	0	205.147
103	121.2054164	31.2910819	0	0	205.158
104	121.2054151	31.2910797	0	0	205.158
105	121.2054139	31.2910775	0	0	205.169
106	121.2054126	31.2910751	0	0	205.169
107	121.2054114	31.2910731	0	0	205.169
108	121.2054101	31.2910707	0	0	205.18
109	121.2054090	31.2910687	0	0	205.191
110	121.2054077	31.2910664	0	0	205.191
111	121.2054064	31.2910641	0	0	205.18
112	121.2054054	31.2910622	0	0	205.169
113	121.2054041	31.2910600	0	0	205.158
114	121.2054029	31.2910579	0	0	205.158
115	121.2054016	31.2910555	0	0	205.125
116	121.2054005	31.2910536	0	0	205.114
117	121.2053993	31.2910514	0	0	205.092
118	121.2053980	31.2910491	0	0	205.059
119	121.2053970	31.2910472	0	0	205.015
120	121.2053957	31.2910449	0	0	204.96
121	121.2053945	31.2910428	0	0	204.916
122	121.2053933	31.2910405	0	0	204.872
123	121.2053922	31.2910386	0	0	204.828
124	121.2053912	31.2910367	0	0	204.784
125	121.2053899	31.2910345	0	0	204.74
126	121.2053887	31.2910322	0	0	204.697
127	121.2053878	31.2910305	0	0	204.653
128	121.2053868	31.2910287	0	0	204.587
129	121.2053853	31.2910260	0	0	204.477
130	121.2053845	31.2910244	0	0	204.4
131	121.2053830	31.2910218	0	0	204.268
132	121.2053823	31.2910203	0	0	204.191
133	121.2053813	31.2910185	0	0	204.081
134	121.2053800	31.2910161	0	0	203.884
135	121.2053790	31.2910141	0	0	203.719
136	121.2053780	31.2910121	0	0	203.521
137	121.2053770	31.2910103	0	0	203.312
138	121.2053760	31.2910084	0	0	203.049
139	121.2053750	31.2910064	0	0	202.785
140	121.2053740	31.2910044	0	0	202.51
141	121.2053730	31.2910022	0	0	202.192
142	121.2053718	31.2909999	0	0	201.818
143	121.2053709	31.2909979	0	0	201.522
144	121.2053699	31.2909960	0	0	201.159
145	121.2053692	31.2909944	0	0	200.84
146	121.2053683	31.2909924	0	0	200.467
147	121.2053672	31.2909897	0	0	199.808
148	121.2053666	31.2909884	0	0	199.522
149	121.2053658	31.2909864	0	0	198.984
150	121.2053650	31.2909845	0	0	198.456
151	121.2053643	31.2909828	0	0	197.951
152	121.2053634	31.2909805	0	0	197.281
153	121.2053628	31.2909787	0	0	196.765
154	121.2053622	31.2909769	0	0	196.248
155	121.2053615	31.2909750	0	0	195.666
156	121.2053608	31.2909728	0	0	195.029
157	121.2053602	31.2909710	0	0	194.501
158	121.2053596	31.2909689	0	0	193.831
159	121.2053591	31.2909673	0	0	193.282
160	121.2053584	31.2909647	0	0	192.502
161	121.2053580	31.2909631	0	0	191.953
162	121.2053575	31.2909611	0	0	191.294
163	121.2053570	31.2909591	0	0	190.481
164	121.2053566	31.2909572	0	0	189.701
165	121.2053561	31.2909550	0	0	188.8
166	121.2053558	31.2909532	0	0	188.042
167	121.2053555	31.2909511	0	0	187.053
168	121.2053552	31.2909494	0	0	186.207
169	121.2053549	31.2909472	0	0	185.174
170	121.2053548	31.2909455	0	0	184.339
171	121.2053546	31.2909434	0	0	183.318
172	121.2053544	31.2909414	0	0	182.384
173	121.2053544	31.2909397	0	0	181.527
174	121.2053543	31.2909377	0	0	180.549
175	121.2053543	31.2909356	0	0	179.473
176	121.2053543	31.2909336	0	0	178.484
177	121.2053543	31.2909319	0	0	177.605
178	121.2053544	31.2909297	0	0	176.518
179	121.2053546	31.2909278	0	0	175.518
180	121.2053547	31.2909260	0	0	174.628
181	121.2053550	31.2909240	0	0	173.617
182	121.2053552	31.2909219	0	0	172.519
183	121.2053556	31.2909200	0	0	171.497
184	121.2053559	31.2909180	0	0	170.431
185	121.2053563	31.2909162	0	0	169.454
186	121.2053567	31.2909142	0	0	168.355
187	121.2053572	31.2909122	0	0	167.223
188	121.2053577	31.2909104	0	0	166.202
189	121.2053583	31.2909082	0	0	164.96
190	121.2053589	31.2909062	0	0	163.818
191	121.2053596	31.2909044	0	0	162.785
192	121.2053605	31.2909018	0	0	161.28
193	121.2053612	31.2909002	0	0	160.324
194	121.2053620	31.2908982	0	0	159.149
195	121.2053629	31.2908960	0	0	157.896
196	121.2053638	31.2908942	0	0	156.842
197	121.2053647	31.2908923	0	0	155.787
198	121.2053658	31.2908903	0	0	154.502
199	121.2053669	31.2908884	0	0	153.304
200	121.2053681	31.2908863	0	0	151.997
201	121.2053692	31.2908846	0	0	150.942
202	121.2053705	31.2908825	0	0	149.624
203	121.2053718	31.2908806	0	0	148.415
204	121.2053732	31.2908787	0	0	147.207
205	121.2053746	31.2908768	0	0	146.01
206	121.2053759	31.2908751	0	0	144.933
207	121.2053777	31.2908729	0	0	143.56
208	121.2053789	31.2908715	0	0	142.835
209	121.2053807	31.2908696	0	0	141.725
210	121.2053823	31.2908678	0	0	140.604
211	121.2053839	31.2908662	0	0	139.704
212	121.2053859	31.2908641	0	0	138.517
213	121.2053875	31.2908625	0	0	137.627
214	121.2053891	31.2908610	0	0	136.836
215	121.2053910	31.2908592	0	0	135.672
216	121.2053931	31.2908574	0	0	134.518
217	121.2053950	31.2908558	0	0	133.496
218	121.2053970	31.2908542	0	0	132.464
219	121.2053988	31.2908528	0	0	131.541
220	121.2054008	31.2908512	0	0	130.541
221	121.2054029	31.2908497	0	0	129.618
222	121.2054052	31.2908480	0	0	128.674
223	121.2054069	31.2908468	0	0	128.025
224	121.2054095	31.2908451	0	0	127.147
225	121.2054114	31.2908438	0	0	126.542
226	121.2054138	31.2908423	0	0	125.817
227	121.2054160	31.2908408	0	0	125.235
228	121.2054178	31.2908397	0	0	124.84
229	121.2054205	31.2908381	0	0	124.29
230	121.2054227	31.2908368	0	0	123.873
231	121.2054247	31.2908356	0	0	123.543
232	121.2054269	31.2908343	0	0	123.214
233	121.2054291	31.2908330	0	0	122.939
234	121.2054316	31.2908316	0	0	122.73
235	121.2054336	31.2908305	0	0	122.576
236	121.2054363	31.2908290	0	0	122.434
237	121.2054379	31.2908281	0	0	122.39
238	121.2054406	31.2908266	0	0	122.324
239	121.2054429	31.2908253	0	0	122.269
240	121.2054449	31.2908242	0	0	122.258
241	121.2054473	31.2908228	0	0	122.214
242	121.2054494	31.2908217	0	0	122.203
243	121.2054515	31.2908205	0	0	122.192
244	121.2054537	31.2908193	0	0	122.159
245	121.2054563	31.2908179	0	0	122.137
246	121.2054585	31.2908166	0	0	122.148
247	121.2054608	31.2908155	0	0	122.148
248	121.2054630	31.2908142	0	0	122.159
249	121.2054650	31.2908132	0	0	122.159
250	121.2054675	31.2908118	0	0	122.137
251	121.2054708	31.2908100	0	0	122.137
252	121.2054719	31.2908094	0	0	122.115
253	121.2054745	31.2908080	0	0	122.049
254	121.2054770	31.2908067	0	0	122.082
255	121.2054795	31.2908052	0	0	122.082
256	121.2054820	31.2908039	0	0	122.049
257	121.2054849	31.2908024	0	0	122.038
258	121.2054869	31.2908013	0	0	122.027
259	121.2054896	31.2907998	0	0	122.005
260	121.2054923	31.2907983	0	0	121.994
261	121.2054953	31.2907966	0	0	121.983
262	121.2054978	31.2907953	0	0	121.972
263	121.2055009	31.2907936	0	0	121.939
264	121.2055037	31.2907920	0	0	121.906
265	121.2055061	31.2907907	0	0	121.862
266	121.2055096	31.2907888	0	0	121.818
267	121.2055120	31.2907876	0	0	121.785
268	121.2055156	31.2907856	0	0	121.73
269	121.2055186	31.2907840	0	0	121.687
270	121.2055214	31.2907825	0	0	121.654
271	121.2055248	31.2907806	0	0	121.588
272	121.2055276	31.2907791	0	0	121.544
273	121.2055311	31.2907773	0	0	121.489
274	121.2055347	31.2907754	0	0	121.445
275	121.2055382	31.2907734	0	0	121.412
276	121.2055405	31.2907722	0	0	121.39
277	121.2055445	31.2907701	0	0	121.346
278	121.2055475	31.2907685	0	0	121.335
279	121.2055510	31.2907667	0	0	121.302
280	121.2055544	31.2907649	0	0	121.291
281	121.2055571	31.2907634	0	0	121.302
282	121.2055620	31.2907608	0	0	121.346
283	121.2055648	31.2907593	0	0	121.401
284	121.2055680	31.2907576	0	0	121.5
285	121.2055719	31.2907555	0	0	121.599
286	121.2055751	31.2907538	0	0	121.676
287	121.2055791	31.2907517	0	0	121.763
288	121.2055820	31.2907501	0	0	121.84
289	121.2055864	31.2907477	0	0	121.95
290	121.2055901	31.2907457	0	0	122.049
291	121.2055930	31.2907440	0	0	122.126
292	121.2055975	31.2907416	0	0	122.192
293	121.2056008	31.2907397	0	0	122.225
